start_station_id,end_station_id,running_time,train_no
182,532,46,G3675
1411,1575,46,C3852
1327,1909,46,D55
914,407,46,D638
607,1787,46,K2388
82,778,46,C186
723,1880,46,G8788
679,2233,46,K2666
960,122,46,Z178
1103,2178,46,G2114
1530,932,47,G2114
1340,763,47,K5097
974,546,47,K671
78,989,47,D8808
40,1513,47,G1882
46,548,47,C402
124,1047,47,C509
691,878,47,G531
75,2108,47,T41
1968,1371,47,K5035
737,2166,47,K6589
7,757,47,G8674
345,72,47,G967
29,1325,47,D3576
810,335,47,D3904
289,2262,47,K731
114,1030,47,G768
196,302,47,D3568
992,40,47,G9516
2268,835,47,C716
70,2177,47,Z89
732,1048,47,K82
1913,1145,47,K1006
59,2325,47,D8942
51,833,47,G2850
2047,1050,47,K5092
773,313,47,K208
85,1578,47,D3551
270,397,47,G719
304,2363,47,K497
71,345,47,G986
901,810,47,D3962
1725,1249,47,K7093
1150,1029,47,T330
1152,1128,47,G3425
2299,1142,47,K392
109,2096,47,G7594
1735,778,47,C185
1812,28,47,G5346
1253,657,47,G1605
2032,822,47,C6544
1226,2262,47,D5366
1280,568,47,D7720
439,1116,47,K7017
1207,970,47,K8221
1102,0,47,D6712
618,449,47,K237
6,1343,47,G3663
2209,523,47,K8051
1425,1428,47,Z5005
165,785,47,K5159
310,1239,47,C767
119,1485,47,K7053
1042,1293,47,G2464
1145,1303,47,Z190
1555,503,47,K903
918,71,47,G732
1293,832,47,G2458
1007,880,47,G2632
805,1489,47,D3305
1117,1270,47,D2361
1264,1785,47,G8302
438,2138,47,K974
410,1571,47,K1010
1009,292,47,G3180
1935,1535,47,D1796
1659,1754,47,K1232
22,1131,47,Z53
950,935,47,D3126
1001,8,47,D1812
1077,368,48,C8688
63,40,48,D5647
760,1088,48,K7189
773,2424,48,Z4182
1021,768,48,D5561
1086,1836,48,D875
786,2129,48,G2604
1394,488,48,G308
319,1026,48,Z27
1382,529,48,T4201
2415,790,48,K626
28,137,48,G2828
1866,364,48,G2892
748,1607,48,K7108
1500,1975,48,G3452
2186,1145,48,K392
259,2162,48,K48
82,1207,48,C232
487,873,48,G6098
1247,904,48,D3264
1254,51,48,D8118
1762,178,48,K1080
486,950,48,G2270
1129,714,48,C384
1028,1417,48,D6007
1264,62,48,C3178
1306,904,48,G1754
49,1928,48,D8185
1476,1159,48,G1936
498,489,48,Z186
51,383,48,G2837
1335,2281,48,K337
1315,582,48,G2991
1906,1167,48,C195
62,1268,48,C3788
60,2152,48,G2747
413,1685,48,G8016
2012,1165,48,D9249
592,17,48,G975
518,1630,48,G1644
1746,1217,48,D876
2266,1081,48,G3290
1463,1971,48,K7595
276,1272,48,D725
30,602,48,G6068
963,438,48,G3465
152,594,48,D3828
1053,8,48,D2003
1320,1172,48,G8761
746,301,48,C757
757,692,48,G8783
1248,854,48,G1346
513,47,48,G7496
1335,1267,48,Z106
440,787,48,G2646
59,2065,48,G3186
390,696,48,D1979
40,842,48,G8393
88,923,49,G466
1077,1308,49,D3828
1007,185,49,C254
1945,39,49,K8527
1007,1797,49,K702
10,548,49,C481
438,1151,49,G1996
23,691,49,G1001
1007,1892,49,K978
311,471,49,Z268
1018,48,49,G276
923,174,49,K596
76,1262,49,G507
1925,1863,49,K7426
1559,404,49,K1282
390,730,49,D1901
62,1062,49,G7109
1518,52,49,G1511
1696,61,49,G5042
655,1404,49,G8755
1786,1403,49,K1136
485,1897,49,K21
1590,252,49,K9671
1621,2289,49,G2707
149,794,49,G938
37,280,49,G788
35,283,49,D114
45,823,49,G1509
2284,1459,49,C659
1020,936,49,G7528
81,908,49,G2390
1267,1006,49,Z106
1265,247,49,C7360
1133,1140,49,G1284
358,1907,49,K546
746,1012,49,C742
568,1029,49,T129
271,2099,49,C992
376,597,49,D3752
368,66,49,D3806
329,2332,49,D6142
1490,2080,49,G2270
725,1444,49,K5116
856,374,49,D2987
1264,1505,49,G7470
569,471,49,Z358
1069,418,49,C688
1130,1026,49,D5768
1426,300,49,G2286
1701,40,49,G3142
1925,1947,49,K970
1007,975,49,K976
354,1584,49,K5158
442,1474,49,K5108
1151,1082,49,G422
285,577,49,G3174
2419,1032,49,K369
2369,755,49,K5111
2278,86,49,Z9236
1199,72,49,G8061
297,819,49,C6214
1332,1633,50,K6605
40,121,50,G302
1691,738,50,K6126
2378,442,50,K7098
105,509,50,K7098
1123,1078,50,D3126
702,88,50,G1980
1314,551,50,K1077
28,1954,50,D2823
2179,2287,50,D9307
212,1072,50,G2680
632,2309,50,K6222
1155,383,50,G2842
1233,1860,50,K5276
2244,494,50,D2946
624,1298,50,K401
1392,23,50,G1309
1755,124,50,C507
750,207,50,D2429
2096,496,50,G7647
1330,50,50,G170
575,2374,50,K7093
2091,825,50,G2656
1518,1543,50,G1376
602,487,50,G6042
559,1562,50,D2718
402,1565,50,K614
213,451,50,G6088
85,845,50,T302
45,1084,50,G1791
121,1330,50,G2566
81,1192,50,D4038
826,955,50,G2644
320,65,50,D8438
980,1098,50,K527
8,1016,50,D6159
1962,2,50,K350
463,794,50,G3669
644,1629,50,C1173
421,1171,50,T262
1203,368,50,D8382
1264,1062,50,G8253
702,1049,50,G1878
1332,2187,50,K739
1253,1242,50,G1389
180,1296,50,G5900
1730,795,50,T9532
1398,262,50,K940
773,2045,50,K1108
311,235,50,Z172
455,2247,50,K1506
1505,915,50,G8380
16,1923,50,K285
513,1917,50,G2324
2290,716,50,D3838
1284,1182,50,G7524
1065,904,50,G1651
1021,1466,50,Z157
295,1493,50,T584
50,1679,50,G383
41,1101,50,G2458
471,830,50,K976
2255,831,50,D15
143,2388,50,K996
1931,61,50,D3277
567,1083,50,K1534
168,73,50,G709
1034,167,50,T6308
1280,246,50,D7728
1202,902,50,D7818
141,1524,50,K598
486,958,50,G2727
2141,1245,50,C6535
1804,311,50,K1786
88,1297,51,G3117
3,241,51,G109
1227,75,51,Z196
1797,831,51,T39
33,878,51,G1016
581,337,51,K848
182,6,51,G3676
499,2137,51,T8010
1271,306,51,G204
698,571,51,G1206
63,39,51,G1887
438,1902,51,D5224
682,2194,51,K8374
2210,607,51,T182
2042,420,51,D5321
1768,1636,51,Z8313
1311,86,51,K608
618,1660,51,K672
912,1817,51,K228
830,607,51,K976
2023,1936,51,K1574
137,1404,51,G2826
429,612,51,G1755
572,1143,51,K270
549,2164,51,K5116
1033,671,51,D6072
1329,70,51,G553
929,1799,51,K7108
1019,625,51,G2892
494,1551,51,D2954
1732,694,51,K654
141,307,51,G613
873,611,51,K576
1301,145,51,K5107
968,1159,51,G1595
348,1565,51,K1624
2230,2146,51,K50
1031,36,51,K7231
1183,2160,51,K1022
1119,1255,51,D673
1819,1488,51,C352
1878,1993,51,D857
880,2063,51,G498
5,1524,51,T231
119,587,51,K5143
44,147,51,C7359
398,1696,51,G2794
1885,518,51,G2381
1893,1269,51,D2659
42,154,51,G2493
247,941,51,C7424
2135,806,51,D2584
74,1656,51,D9207
45,659,51,G7478
1862,1354,51,K1064
1286,1870,51,K9357
398,608,51,G2761
991,2364,51,K5035
1664,791,51,K9663
562,19,51,D1927
965,1727,51,G6349
19,1175,51,G8617
491,279,51,G2790
397,71,51,G725
825,1678,51,G5571
1941,1788,51,K208
1764,1935,51,D1851
802,1332,51,K1523
487,1266,51,G2338
2238,753,51,D3104
1968,1362,51,K5001
68,1107,51,K1805
1238,854,51,K1258
158,892,52,K5092
2243,318,52,D366
1529,1148,52,K124
996,18,52,G2636
1578,1894,52,D3593
1143,2071,52,K474
565,1586,52,D5998
1184,1883,52,K237
66,597,52,D1798
59,1593,52,D2749
1215,1572,52,D2749
465,684,52,G1972
1259,800,52,D2297
37,964,52,G707
294,669,52,Z294
638,1663,52,C150
1224,2012,52,K892
1194,522,52,C7726
1137,1019,52,D8552
1442,399,52,G8254
1103,23,52,G1514
1028,521,52,D8157
1777,471,52,Z602
525,2158,52,K490
582,1288,52,G1372
359,60,52,D6502
600,2181,52,D8130
16,306,52,G2622
1076,1917,52,K1256
501,90,52,D3351
19,860,52,G1974
825,671,52,G1848
807,88,52,G7989
1200,1078,52,G1965
1084,2333,52,G1943
196,1546,52,D2837
117,1143,52,Z238
168,275,52,G8006
43,147,52,C7464
2040,1422,52,D2785
913,1142,52,K306
1889,794,52,G3676
392,1580,52,G505
182,644,52,G3691
486,2136,52,G2782
2386,507,52,K7254
11,1284,52,G7306
9,1411,52,C3856
355,1169,52,K381
2241,383,52,D875
840,1687,52,K996
1886,683,52,C673
604,489,52,T396
89,1494,52,G6653
2302,1777,52,K1109
214,41,52,K998
1479,1769,52,T82
1648,758,52,K7104
1503,409,52,K878
296,988,52,K550
1030,787,52,G3525
288,1293,52,G2542
61,747,52,D2116
940,1289,52,Z32
90,634,52,Z4281
1206,1346,52,K161
865,1117,52,G3002
86,1048,52,K292
141,1389,53,C125
500,61,53,G1666
79,989,53,D2706
246,326,53,K5026
270,1199,53,G8015
1680,50,53,G386
1096,1152,53,G6889
1016,1091,53,G2867
16,235,53,Z284
174,348,53,Z384
32,2254,53,K6504
1002,359,53,D2242
414,1554,53,K1215
40,109,53,G8331
663,468,53,C162
130,1389,53,K5262
1349,104,53,K9782
1819,784,53,C305
7,323,53,D2218
2166,604,53,K9281
382,1697,53,K9663
831,440,53,D15
136,831,53,G2654
1522,1936,53,K7723
410,787,53,Z188
247,1244,53,C7362
442,2357,53,K1260
675,1030,53,G8064
237,1555,53,K903
234,676,53,K814
46,11,53,G9526
767,1021,53,C3786
393,863,53,D3137
438,2000,53,C9217
1283,2415,53,K626
70,1580,53,G81
1323,8,53,G8695
7,648,53,G3458
1453,1968,53,K1382
387,90,53,T198
1493,1156,53,T584
985,1613,53,K614
399,1268,53,D2881
710,1345,53,K7040
307,5,53,G1585
1539,1728,53,K7093
2004,1264,53,C3151
1781,20,53,D856
23,1149,53,G1755
2295,85,53,D2764
1084,1845,53,K8381
1813,533,53,D2741
33,1191,53,D3822
1005,1962,53,K350
2,616,53,K1785
2116,501,53,D2784
638,1950,53,Z69
14,662,53,K1574
1227,68,54,T8
1075,481,54,G3173
1071,1100,54,K117
37,18,54,G48
2370,456,54,K5118
859,1489,54,D2287
417,225,54,G3142
743,1023,54,G7404
679,1817,54,K4237
493,1703,54,C673
518,60,54,D6353
1362,1015,54,K5001
822,1926,54,G6906
1172,723,54,C6336
1858,81,54,D1957
128,16,54,G6276
520,260,54,C1053
793,484,54,D7142
1259,24,54,D6513
1981,1465,54,K1138
877,2217,54,K598
678,863,54,D6488
2204,577,54,G1936
1254,1691,54,C559
72,395,54,G8019
2103,143,54,K996
1294,11,54,G107
2267,1128,54,G3465
2029,440,54,G1262
1026,2138,54,Z208
19,1482,54,G8513
1264,63,54,D3187
1545,316,54,D862
1248,1807,54,G1306
2106,235,54,K48
36,926,54,K7053
1264,1670,54,C3181
1818,76,54,G543
66,2039,54,D3803
1245,521,54,D6066
603,1585,54,K874
46,940,54,K1042
2387,2291,54,K7533
1312,2201,54,K7536
658,109,54,G2786
561,917,54,G8625
131,1072,54,G3209
109,1036,54,D5516
2234,959,54,K8096
290,1949,54,D2737
2087,1938,54,K8262
867,1587,54,G5572
1310,1028,54,G5555
25,1123,54,D3302
323,605,54,D630
454,545,54,D1718
2182,1811,54,K458
1049,1064,54,D2524
995,467,54,G7313
1246,925,54,Z288
1176,2243,55,D2216
801,61,55,G2187
786,72,55,G1286
2242,40,55,G7745
71,339,55,K5077
1791,574,55,K9786
65,376,55,D3623
1325,834,55,D3576
571,880,55,G3498
240,1336,55,G1190
1907,138,55,K546
230,1718,55,D3368
407,301,55,D366
588,63,55,G152
71,112,55,T330
497,488,55,G3286
13,126,55,S906
1807,45,55,G5970
1081,1394,55,G2233
822,1028,55,D1632
873,269,55,G6459
1835,537,55,K268
1118,644,55,G980
275,789,55,K581
1436,571,55,G373
694,368,55,G2895
849,2060,55,G2251
421,444,55,K5135
39,356,55,G7168
63,1062,55,G7167
399,1575,55,G887
401,595,55,D2190
1992,310,55,K835
825,821,55,D2914
1210,616,55,K412
1841,182,55,G3670
311,2211,55,K50
348,1624,55,Z225
985,1619,55,K612
1483,1828,55,C952
962,1171,55,K727
271,2397,55,K9806
943,1356,56,K767
254,31,56,T221
548,47,56,Z247
882,896,56,K1009
611,1782,56,K136
1989,434,56,D2812
925,61,56,G1473
1393,149,56,G945
57,371,56,Z312
1981,493,56,Z186
1352,831,56,G497
81,2266,56,G2217
1163,1888,56,K1068
14,1421,56,S902
0,1293,56,G2477
2283,281,56,K5139
19,914,56,D6192
50,466,56,G378
1159,50,56,G18
48,1928,56,G1091
2038,1938,56,K8261
920,993,56,Z518
124,1425,56,C530
1740,782,56,K8266
821,2091,56,G6940
154,41,56,D2794
2022,1744,56,K71
973,1048,56,K134
774,89,56,G3427
2371,456,56,K5120
71,1120,56,K1394
414,1739,56,K262
471,1936,56,D746
950,617,56,D2352
704,846,56,D7901
2179,1026,56,D5748
1827,1159,56,G1914
273,2135,56,D2536
1117,678,56,G2380
1267,1886,56,C673
9,1284,56,C3818
987,1459,56,C657
1279,33,56,D7564
286,787,56,T369
24,764,56,G324
1550,1264,56,D5505
822,1250,56,C6526
1515,778,56,C9301
1268,1904,56,D3064
1896,867,56,G6967
1774,491,56,G2711
1575,1268,56,C422
1159,399,56,G8276
10,586,56,T136
1176,1902,56,D3084
2042,619,56,D5307
133,65,57,D3664
984,2014,57,K7522
905,764,57,G2380
17,944,57,K7571
418,643,57,D754
240,850,57,G6329
160,2067,57,D3605
1373,19,57,G8612
1090,591,57,K7542
306,614,57,G196
446,2201,57,K7538
257,30,57,K6540
2051,1385,57,K7534
102,1349,57,K9782
2,2255,57,D15
1304,90,57,G826
328,1644,57,K7066
121,1018,57,G264
321,632,57,D2292
274,221,57,D3946
297,21,57,K988
398,1650,57,G2781
775,1286,57,K9388
119,969,57,K7148
2211,607,57,C972
15,50,57,G45
29,1789,57,D1868
48,1330,57,G284
2337,27,57,G5502
1166,21,57,C6636
241,49,57,G207
1659,2088,57,K836
1078,910,57,D3234
22,1260,57,Z8002
2141,1033,57,G6998
922,1182,57,G2690
1795,1823,57,C886
1021,399,57,D3126
1218,342,57,D3792
1740,1802,57,K876
313,1148,57,K208
854,47,57,G1668
1435,813,57,D857
1253,925,57,G1369
596,973,57,K1130
936,1044,57,G3191
1617,52,57,C302
443,17,57,C534
998,1193,57,K5018
320,66,57,D8454
1582,414,57,T124
1152,131,57,G1532
1036,496,57,G7693
1024,461,57,K1189
51,221,58,D8797
1669,494,58,T584
1172,1877,58,G2830
2012,1236,58,D2780
534,1698,58,K9671
1304,76,58,G809
23,2165,58,G1536
59,83,58,D2743
529,357,58,Z4054
1073,1414,58,T81
1256,347,58,K7501
1320,29,58,G2183
1661,1950,58,C210
71,786,58,G3498
487,878,58,G6023
438,2234,58,K976
942,487,58,G2137
752,904,58,D6507
375,152,58,D3946
196,372,58,D1781
1245,2151,58,K1598
1931,76,58,D2242
1006,2211,58,K552
420,1718,58,D2508
1530,1004,58,G2122
7,385,58,C796
663,778,58,K656
685,1215,58,D56
485,1924,58,T25
168,71,58,G8045
768,116,58,C464
1880,1106,58,G2826
597,1875,58,D3761
2415,670,58,K1087
317,19,58,C6262
2062,1799,58,K7127
1638,602,58,G1175
114,571,58,G1284
610,1935,58,D2803
955,63,59,G1817
485,1346,59,K2386
360,525,59,D134
1843,2228,59,C354
651,689,59,K604
525,2417,59,K5103
429,582,59,G1481
42,155,59,G2495
2355,274,59,C378
2194,1803,59,K1160
520,542,59,K336
2181,274,59,D8112
11,63,59,G360
1066,1010,59,K7137
748,2160,59,K7127
643,390,59,D756
19,1278,59,G8793
716,375,59,D3946
67,152,59,D3944
105,1699,59,K7093
17,996,59,G8008
567,787,59,T370
45,2120,59,G7647
35,1398,59,K940
1129,709,59,D887
141,1388,59,K5229
606,1738,59,K5204
500,60,59,G5044
2251,501,59,D3351
1166,20,59,C3394
1518,113,59,G2924
311,879,59,K1785
1117,213,59,G3001
49,1547,59,G207
1388,130,59,K1528
1028,2141,59,G6998
2287,1000,59,G1142
45,854,59,G1639
5,70,60,G73
1714,572,60,K474
141,1355,60,C127
8,1019,60,D1851
310,779,60,C716
520,1462,60,C1005
846,525,60,G717
825,1802,60,D2871
1145,2030,60,T307
233,1159,60,G2646
362,310,60,Z96
781,49,60,G6934
890,1954,60,D2830
1629,593,60,G950
17,920,60,Z62
1502,525,60,K7206
88,1151,60,G83
797,877,60,K328
129,1005,60,C116
554,473,60,K1109
1284,1021,60,D2268
612,2017,60,G6463
510,499,60,T78
2056,470,60,K2083
33,602,60,G882
27,1532,60,K876
1075,1927,60,D3531
41,529,60,C646
289,2012,60,K5307
1221,729,60,K424
137,1172,60,G2302
1754,603,60,K1192
275,397,60,G8017
63,45,60,G5941
1252,1797,60,K429
1152,783,60,G333
912,2233,60,K608
2140,1490,60,G2786
39,631,60,K8525
1510,1072,61,C6408
465,388,61,G816
748,2158,61,K349
1330,1476,61,G115
65,694,61,C8682
1914,558,61,K1503
1105,1530,61,G2115
497,1081,61,G2218
32,255,61,D3651
2172,701,61,K1312
117,2177,61,K270
372,243,61,G2340
1417,1245,61,G5590
455,39,61,K8597
1819,1254,61,C382
182,149,61,G955
825,680,61,G5584
45,1200,61,G7323
484,225,61,G1607
1709,50,61,G384
1529,943,61,K8110
1341,1124,61,K136
1208,51,61,K9659
409,348,61,T398
704,876,61,D168
378,595,61,K306
269,2240,61,G6097
2024,903,61,K931
743,2016,61,K337
76,566,61,G1774
702,81,61,G1940
2196,1259,61,D2232
75,1517,61,K980
410,1150,61,T330
178,1261,61,T369
18,35,61,G907
390,297,62,D2015
35,360,62,G949
7,331,62,C31
1141,1652,62,K424
780,624,62,K84
88,908,62,G1936
28,932,62,G2336
14,1923,62,K972
2234,1026,62,T378
779,1012,62,C785
72,168,62,G772
1173,35,62,G770
1320,28,62,G8788
1003,582,62,G2995
1019,28,62,G8757
1028,1721,62,K704
1028,825,62,G6965
88,285,62,G1868
1026,1902,62,D5750
917,19,62,G8616
1661,2320,62,T176
33,1851,62,D3830
694,2274,62,K872
81,1394,62,G2241
633,658,62,G2793
1054,647,62,K6147
2120,1078,62,G7594
939,1738,62,K5203
276,2212,62,K412
74,230,62,G3127
1155,1746,62,D8782
1551,33,62,D1753
1190,691,62,G632
219,745,62,T380
464,2,62,K7712
1442,1785,62,C3123
870,1197,62,T9532
833,1543,62,G1538
126,14,62,S917
1044,743,62,G7792
675,1685,62,G8066
832,1229,62,S515
805,750,62,D3301
142,36,63,K7054
1799,994,63,K1394
70,1140,63,G83
914,744,63,C958
11,768,63,G1302
374,694,63,C8681
63,9,63,G13
1295,1754,63,K458
818,518,63,K742
251,1286,63,K9357
52,810,63,D3844
51,836,63,C588
707,62,63,D705
2249,503,63,K904
751,85,63,K1806
1222,1326,63,K848
1551,2308,63,D1754
274,2260,63,D8103
1069,57,63,C683
1489,1078,63,D2284
2297,2286,63,K804
567,259,63,T39
958,31,63,D7552
561,8,63,G2887
518,61,63,D727
1007,2,63,G8824
72,591,63,K1984
175,1202,63,D7817
2368,445,63,K5109
454,1049,63,D1678
40,544,63,G7735
725,507,63,K7160
1274,5,63,G664
342,434,63,D1856
1140,392,63,G2088
2256,686,63,K7571
2134,278,63,K677
1622,66,63,D8404
1559,701,63,K304
314,1455,63,K998
29,1935,64,D1841
155,1046,64,T302
2315,1958,64,K998
54,1973,64,C881
316,20,64,D872
1401,1147,64,K8206
30,2217,64,K777
18,72,64,G50
398,486,64,G2788
2356,1993,64,D856
684,1049,64,G842
429,930,64,G6057
2225,493,64,C972
1176,2280,64,K931
442,1201,64,K928
1322,438,64,G6810
133,66,64,C8672
1128,1072,64,G3459
1814,62,64,K348
153,984,64,K7394
2115,29,64,G2973
1358,943,64,K2095
186,1953,64,K1456
88,1133,64,G1702
342,1077,64,D3662
203,1007,64,T122
145,143,64,K5107
518,931,64,K612
680,50,64,G9345
1757,840,64,K5114
141,16,64,Z284
274,460,64,D8126
74,420,64,G1517
399,299,64,G8255
141,70,64,G63
505,518,64,G1455
81,1174,64,G1518
1182,1264,64,G7472
1975,2267,64,G371
2072,1636,64,K1095
155,287,64,Z267
1430,1742,65,K1818
372,2308,65,D2987
1813,559,65,D2737
914,7,65,D5106
23,240,65,G6011
1557,71,65,C1140
622,1046,65,Z312
1821,76,65,G1186
68,1739,65,K5203
1119,800,65,G1652
923,493,65,K564
2146,283,65,K48
141,130,65,Z207
1301,1757,65,K996
83,1949,65,D2687
59,1893,65,D2694
988,124,65,K1304
1248,514,65,G1372
1003,431,65,K803
859,750,65,D3131
81,849,65,G1802
1176,2179,65,D5748
14,235,65,Z174
981,2161,65,K7042
2337,28,65,G5506
37,1519,65,K1384
30,240,65,G1125
925,60,65,G2322
1875,65,65,D3616
1028,671,65,D6090
1545,1781,65,D858
1250,2091,65,D1652
1290,399,65,G8367
1127,158,66,K5092
658,76,66,D3264
1159,63,66,G1938
1907,344,66,T7
36,1116,66,K7031
2222,189,66,K2604
1667,62,66,C3872
849,1578,66,D3591
533,1327,66,D56
356,40,66,G1884
48,1402,66,D6031
596,732,66,K522
558,1215,66,Z69
2132,1483,66,D852
309,232,66,K1558
1271,822,66,G6925
309,809,66,K1556
2308,1546,66,D2806
835,1045,66,C716
1199,275,66,G8040
79,883,66,C845
1084,224,66,T328
1147,1207,66,K8221
1122,23,66,G6482
1963,627,66,K2560
1253,1917,66,G7619
1086,1545,66,D862
493,527,66,K1074
955,968,66,G140
302,890,66,D1761
563,1841,66,D7788
1528,434,66,D1763
701,409,66,T398
1698,1590,66,K9671
1345,2373,66,K7042
700,40,66,G584
456,525,66,K5117
732,663,66,K606
822,867,67,G290
1245,822,67,C6534
28,811,67,G2987
1131,611,67,Z53
8,1789,67,D3563
904,800,67,D2234
967,318,67,D658
1127,1369,67,K7507
1163,2199,67,K290
728,643,67,D756
1638,878,67,G1005
449,1181,67,K237
1176,1553,67,D2222
481,415,67,D3517
1132,2137,67,T8009
35,895,67,C107
213,484,67,D7163
2054,25,67,D377
29,1004,67,G1339
811,52,67,G2827
493,607,67,D760
1182,915,67,G888
1180,639,67,K1191
1828,21,67,K258
274,383,67,G2838
341,1309,67,K952
82,1401,67,T116
682,1182,67,D2142
310,1724,67,K1258
138,1157,67,Z378
1065,24,67,G1679
340,20,67,G8788
1006,2212,67,K666
438,566,67,D3058
831,571,67,G1274
1098,499,67,T8010
871,1293,67,K41
563,168,67,G3527
882,439,67,K7018
49,1028,67,D6023
2409,1960,68,T4201
88,774,68,G7997
1613,2078,68,K92
149,72,68,G975
826,121,68,G173
1450,671,68,D2924
17,37,68,D121
904,747,68,D2376
1035,421,68,K938
494,1308,68,D2987
2204,88,68,G3280
904,24,68,D3147
1163,923,68,Z170
141,1936,68,D737
1318,382,68,K9663
453,976,68,D8801
589,584,68,C853
986,328,68,K5102
991,583,68,K4686
82,495,68,K228
625,1325,68,G2887
114,270,68,G728
626,612,68,G2126
1851,368,68,D3786
2412,1929,68,C7363
72,1751,68,G2622
372,694,68,C8670
1458,1531,69,K1152
1145,409,69,K752
821,1028,69,G1080
1944,595,69,K1042
1013,158,69,K5026
60,295,69,K288
967,7,69,D3072
1063,1657,69,K492
914,696,69,D764
1547,867,69,D2121
390,1538,69,G2213
679,1714,69,K590
988,885,69,K549
59,1186,69,T6613
1049,2135,69,D1908
502,1948,69,Z6205
1422,74,69,G3128
1250,1549,69,G1846
1290,961,69,Z4281
50,16,69,G446
1890,1557,69,K1520
35,1519,69,K381
1880,20,69,G8757
1085,1303,69,T122
74,619,69,D2507
71,18,69,G769
2324,415,69,D8885
1802,1028,70,G6996
1940,1388,70,K1110
2200,150,70,K5169
1768,201,70,K1373
1075,1894,70,G2253
81,497,70,G685
529,1952,70,K4056
10,1618,70,K1373
1930,472,70,K904
329,605,70,D2244
498,954,70,Z146
880,1083,70,K188
107,1026,70,T248
1642,674,70,K548
2262,1224,70,K671
1368,1015,70,K1818
1620,85,70,Z179
867,683,70,K8252
732,1195,70,K238
1712,1386,70,K6678
274,2323,70,C348
1308,1875,70,D3630
311,48,70,Z267
2042,454,70,D1711
559,1327,70,D2750
1159,48,70,G234
1026,2208,70,K8106
227,122,70,T132
644,72,70,G935
491,2136,70,G2728
750,1078,70,D3220
745,407,70,K652
1935,1546,70,D1855
75,1883,70,K603
331,1879,70,C31
1727,950,71,D2411
1953,763,71,K1456
290,1822,71,D2671
32,254,71,K85
70,130,71,Z14
7,1072,71,G52
499,2306,71,K570
75,1160,71,K604
611,2147,71,K404
1318,2068,71,K9664
512,1056,71,C842
2091,1826,71,D1654
1008,2110,71,T307
961,63,71,G7218
1384,2183,71,K2013
510,1403,71,K149
920,1372,71,K7521
2056,2055,71,K998
836,353,71,K232
2265,485,71,K441
2219,678,71,K232
8,745,71,D1965
1270,1119,71,D2388
372,494,71,C8662
870,795,71,T9531
17,997,71,K4495
475,83,71,Z272
2280,298,71,K2286
758,304,71,K2061
1714,1544,71,K2288
1268,227,71,K62
72,17,71,G915
565,438,72,D5808
28,650,72,G9591
90,624,72,Z238
355,755,72,K7106
438,1152,72,G6837
234,1737,72,K768
833,113,72,G2802
950,793,72,D674
1589,2315,72,K998
867,521,72,D2136
1926,821,72,G6923
1072,1975,72,G3408
563,182,72,G3505
651,2111,72,K601
1172,1439,72,D1855
688,1341,72,K79
2,1252,72,K5281
17,947,72,C545
90,2248,72,K1130
2024,298,72,K936
1525,2162,72,K1533
1272,1549,72,C669
1619,931,72,K4159
415,1927,72,D3683
825,1271,72,G1100
1891,2056,72,K50
2316,27,72,K144
28,1004,72,G2116
1950,1167,72,C210
45,1036,72,G3118
19,316,72,D855
1074,605,72,Z334
275,1029,72,T331
1026,472,73,T167
5,130,73,Z69
35,1588,73,D8511
2356,316,73,D876
911,1817,73,K2665
27,111,73,K9385
3,306,73,G197
1454,994,73,K350
1163,1733,73,T144
961,10,73,Z4281
546,1660,73,K237
1030,71,73,G8009
27,305,73,K144
1156,802,73,K1523
784,2228,73,C322
2045,2299,73,K656
310,746,73,C749
546,1184,73,K7810
691,850,73,G6092
1224,769,73,K7808
48,1028,73,D6001
1009,59,73,G842
848,2198,73,K903
68,130,73,Z70
94,962,73,K5172
976,989,73,K1502
76,595,73,G1778
19,1001,73,D2224
731,1115,73,K7711
1266,1479,73,T584
1026,1655,73,T307
644,71,73,G987
795,1305,73,K9720
1146,1358,73,K206
1717,1245,73,G1087
627,646,73,K1190
941,715,73,C7324
241,826,73,G2595
581,1326,74,K942
2346,1051,74,K1040
475,59,74,Z232
213,965,74,D3311
217,72,74,Z174
1064,81,74,D2515
650,695,74,K1236
155,314,74,Z4281
831,1005,74,Z118
2077,437,74,K9669
275,413,74,G8053
1176,1000,74,D2378
1348,520,74,C1024
270,787,74,G3537
40,467,74,G45
35,17,74,D122
288,1226,74,D5367
1716,45,74,G7466
2333,1036,74,G1968
591,71,74,K4120
571,168,74,D8087
678,1119,74,G5025
152,66,74,C8686
306,2091,74,G205
1037,167,74,K886
1107,1974,74,K610
2201,1385,74,K7528
1057,2048,74,K42
558,1560,74,Z70
549,636,74,K7156
15,49,74,G1099
1318,845,74,T304
2246,683,75,K1052
1147,138,75,Z164
81,684,75,G652
1854,1219,75,K6703
920,1968,75,K2061
254,30,75,K437
262,872,75,K1392
7,362,75,C726
70,88,75,G93
509,304,75,K2062
1352,880,75,D11
29,1016,75,G1759
904,2196,75,D6523
636,194,75,K5116
422,1219,75,K9790
49,1717,75,D8161
571,72,75,G1290
7,19,75,G8638
694,1736,75,K654
177,583,75,K998
678,1188,75,D6570
610,196,75,D2815
703,143,75,K2624
301,7,75,D354
35,1116,75,K7035
14,141,75,T58
548,586,75,Z176
1935,372,75,D1793
1070,854,75,K530
1546,494,75,D1820
2,16,75,D711
1941,679,75,K166
